kalshi_ticker,poly_slug,date,poly_result,kalshi_result,poly_price,matching
KXNHLGAME-25NOV01DALFLA-FLA,nhl-dal-fla-2025-11-01,2025-10-07T22:14:46.528312Z,yes,yes,1.0,1
KXNHLGAME-25NOV01DALFLA-DAL,nhl-dal-fla-2025-11-01,2025-10-07T22:14:46.528312Z,yes,no,1.0,0
KXNHLGAME-25DEC13FLADAL-FLA,,,,yes,,0
KXNHLGAME-25DEC13FLADAL-DAL,,,,no,,0
KXNHLGAME-25OCT23LADAL-LA,,,,yes,,0
KXNHLGAME-25OCT23LADAL-DAL,,,,no,,0
KXNHLGAME-25DEC15LADAL-LA,,,,no,,0
KXNHLGAME-25DEC15LADAL-DAL,,,,yes,,0
KXNHLGAME-26JAN12DALLA-LA,,,,no,,0
KXNHLGAME-26JAN12DALLA-DAL,,,,yes,,0
KXNHLGAME-25OCT14MINDAL-MIN,,,,no,,0
KXNHLGAME-25OCT14MINDAL-DAL,,,,yes,,0
KXNHLGAME-25DEC11DALMIN-MIN,,,,yes,,0
KXNHLGAME-25DEC11DALMIN-DAL,,,,no,,0
KXNHLGAME-25NOV13DALMTL-MTL,nhl-dal-mon-2025-11-13,2025-10-17T15:31:15.677399Z,yes,no,1.0,0
KXNHLGAME-25NOV13DALMTL-DAL,nhl-dal-mon-2025-11-13,2025-10-17T15:31:15.677399Z,yes,yes,1.0,1
KXNHLGAME-26JAN04MTLDAL-MTL,,,,yes,,0
KXNHLGAME-26JAN04MTLDAL-DAL,,,,no,,0
KXNHLGAME-25DEC03DALNJ-NJ,nhl-dal-nj-2025-12-03,2025-11-06T16:31:19.831483Z,yes,no,1.0,0
KXNHLGAME-25DEC03DALNJ-DAL,nhl-dal-nj-2025-12-03,2025-11-06T16:31:19.831483Z,yes,yes,1.0,1
KXNHLGAME-25OCT26DALNSH-NSH,nhl-dal-nsh-2025-10-26,2025-10-07T22:13:14.152903Z,yes,no,1.0,0
KXNHLGAME-25OCT26DALNSH-DAL,nhl-dal-nsh-2025-10-26,2025-10-07T22:13:14.152903Z,yes,yes,1.0,1
KXNHLGAME-25NOV08DALNSH-NSH,nhl-dal-nsh-2025-11-08,2025-10-12T15:31:27.982453Z,yes,no,1.0,0
KXNHLGAME-25NOV08DALNSH-DAL,nhl-dal-nsh-2025-11-08,2025-10-12T15:31:27.982453Z,yes,yes,1.0,1
KXNHLGAME-25NOV18NYIDAL-NYI,,,,yes,,0
KXNHLGAME-25NOV18NYIDAL-DAL,,,,no,,0
KXNHLGAME-25DEC02DALNYR-NYR,nhl-dal-nyr-2025-12-02,2025-11-05T16:31:17.870497Z,yes,yes,1.0,1
KXNHLGAME-25DEC02DALNYR-DAL,nhl-dal-nyr-2025-12-02,2025-11-05T16:31:17.870497Z,yes,no,1.0,0
KXNHLGAME-25NOV11DALOTT-OTT,nhl-dal-ott-2025-11-11,2025-10-15T15:31:12.001564Z,yes,no,1.0,0
KXNHLGAME-25NOV11DALOTT-DAL,nhl-dal-ott-2025-11-11,2025-10-15T15:31:12.001564Z,yes,yes,1.0,1
KXNHLGAME-25NOV30OTTDAL-OTT,,,,no,,0
KXNHLGAME-25NOV30OTTDAL-DAL,,,,yes,,0
KXNHLGAME-25NOV15PHIDAL-PHI,,,,no,,0
KXNHLGAME-25NOV15PHIDAL-DAL,,,,yes,,0
KXNHLGAME-25DEC07PITDAL-PIT,,,,no,,0
KXNHLGAME-25DEC07PITDAL-DAL,,,,yes,,0
KXNHLGAME-25NOV09SEADAL-SEA,,,,no,,0
KXNHLGAME-25NOV09SEADAL-DAL,,,,yes,,0
KXNHLGAME-25NOV26DALSEA-SEA,nhl-dal-sea-2025-11-26,2025-10-30T15:31:22.048166Z,yes,no,1.0,0
KXNHLGAME-25NOV26DALSEA-DAL,nhl-dal-sea-2025-11-26,2025-10-30T15:31:22.048166Z,yes,yes,1.0,1
KXNHLGAME-25DEC05SJDAL-SJ,,,,no,,0
KXNHLGAME-25DEC05SJDAL-DAL,,,,yes,,0
KXNHLGAME-25DEC18DALSJ-SJ,nhl-dal-sj-2025-12-18,2025-11-21T16:31:29.09621Z,yes,no,1.0,0
KXNHLGAME-25DEC18DALSJ-DAL,nhl-dal-sj-2025-12-18,2025-11-21T16:31:29.09621Z,yes,yes,1.0,1
KXNHLGAME-26JAN10DALSJ-SJ,nhl-dal-sj-2026-01-10,2025-12-14T16:37:46.624646Z,no,yes,0.001,0
KXNHLGAME-26JAN10DALSJ-DAL,nhl-dal-sj-2026-01-10,2025-12-14T16:37:46.624646Z,no,no,0.001,1
KXNHLGAME-25SEP30DALSTL-STL,,,,no,,0
KXNHLGAME-25SEP30DALSTL-DAL,,,,yes,,0
KXNHLGAME-25OCT18DALSTL-STL,nhl-dal-stl-2025-10-18,2025-10-07T22:11:13.995549Z,yes,yes,1.0,1
KXNHLGAME-25OCT18DALSTL-DAL,nhl-dal-stl-2025-10-18,2025-10-07T22:11:13.995549Z,yes,no,1.0,0
KXNHLGAME-26JAN23STLDAL-STL,,,,no,,0
KXNHLGAME-26JAN23STLDAL-DAL,,,,yes,,0
KXNHLGAME-26JAN27DALSTL-STL,nhl-dal-stl-2026-01-27,2025-12-31T16:31:27.344805Z,yes,no,0.999,0
KXNHLGAME-26JAN27DALSTL-DAL,nhl-dal-stl-2026-01-27,2025-12-31T16:31:27.344805Z,yes,yes,0.999,1
KXNHLGAME-26FEB04STLDAL-STL,,,,no,,0
KXNHLGAME-26FEB04STLDAL-DAL,,,,yes,,0
KXNHLGAME-25OCT30DALTB-TB,nhl-dal-tb-2025-10-30,2025-10-07T22:14:08.83401Z,yes,yes,1.0,1
KXNHLGAME-25OCT30DALTB-DAL,nhl-dal-tb-2025-10-30,2025-10-07T22:14:08.83401Z,yes,no,1.0,0
KXNHLGAME-26JAN18TBDAL-TB,,,,yes,,0
KXNHLGAME-26JAN18TBDAL-DAL,,,,no,,0
KXNHLGAME-25DEC21TORDAL-TOR,,,,no,,0
KXNHLGAME-25DEC21TORDAL-DAL,,,,yes,,0
KXNHLGAME-25NOV28UTADAL-UTA,,,,no,,0
KXNHLGAME-25NOV28UTADAL-DAL,,,,yes,,0
KXNHLGAME-26JAN15DALUTA-UTA,,,,yes,,0
KXNHLGAME-26JAN15DALUTA-DAL,,,,no,,0
KXNHLGAME-26JAN31DALUTA-UTA,,,,no,,0
KXNHLGAME-26JAN31DALUTA-DAL,,,,yes,,0
KXNHLGAME-25OCT16VANDAL-VAN,,,,yes,,0
KXNHLGAME-25OCT16VANDAL-DAL,,,,no,,0
KXNHLGAME-25NOV20DALVAN-VAN,nhl-dal-van-2025-11-20,2025-10-24T15:31:23.946919Z,yes,no,1.0,0
KXNHLGAME-25NOV20DALVAN-DAL,nhl-dal-van-2025-11-20,2025-10-24T15:31:23.946919Z,yes,yes,1.0,1
KXNHLGAME-26JAN29DALVGK-VGK,,,,no,,0
KXNHLGAME-26JAN29DALVGK-DAL,,,,yes,,0
KXNHLGAME-25MAY07DALWPG-WPG,,,,no,,0
KXNHLGAME-25MAY07DALWPG-DAL,,,,yes,,0
KXNHLGAME-25MAY09DALWPG-WPG,,,,yes,,0
KXNHLGAME-25MAY09DALWPG-DAL,,,,no,,0
KXNHLGAME-25MAY11WPGDAL-WPG,,,,no,,0
KXNHLGAME-25MAY11WPGDAL-DAL,,,,yes,,0
KXNHLGAME-25MAY13WPGDAL-WPG,,,,no,,0
KXNHLGAME-25MAY13WPGDAL-DAL,,,,yes,,0
KXNHLGAME-25MAY15DALWPG-WPG,,,,yes,,0
KXNHLGAME-25MAY15DALWPG-DAL,,,,no,,0
KXNHLGAME-25MAY17WPGDAL-DAL,,,,yes,,0
KXNHLGAME-25MAY17WPGDAL-WPG,,,,no,,0
KXNHLGAME-25OCT09DALWPG-WPG,nhl-dal-wpg-2025-10-09,2025-10-03T16:31:28.499628Z,yes,no,1.0,0
KXNHLGAME-25OCT09DALWPG-DAL,nhl-dal-wpg-2025-10-09,2025-10-03T16:31:28.499628Z,yes,yes,1.0,1
KXNHLGAME-25DEC09DALWPG-WPG,,,,no,,0
KXNHLGAME-25DEC09DALWPG-DAL,,,,yes,,0
KXNHLGAME-26FEB02WPGDAL-WPG,,,,no,,0
KXNHLGAME-26FEB02WPGDAL-DAL,,,,yes,,0
KXNHLGAME-25OCT28WSHDAL-WSH,,,,no,,0
KXNHLGAME-25OCT28WSHDAL-DAL,,,,yes,,0
KXNHLGAME-26JAN07DALWSH-WSH,nhl-dal-wsh-2026-01-07,2025-12-11T17:51:58.572168Z,yes,no,0.999,0
KXNHLGAME-26JAN07DALWSH-DAL,nhl-dal-wsh-2026-01-07,2025-12-11T17:51:58.572168Z,yes,yes,0.999,1
KXNHLGAME-25OCT19EDMDET-EDM,,,,no,,0
KXNHLGAME-25OCT19EDMDET-DET,,,,yes,,0
KXNHLGAME-25DEC11DETEDM-EDM,,,,yes,,0
KXNHLGAME-25DEC11DETEDM-DET,,,,no,,0
KXNHLGAME-25OCT15FLADET-FLA,,,,no,,0
KXNHLGAME-25OCT15FLADET-DET,,,,yes,,0
KXNHLGAME-25OCT30DETLA-LA,,,,no,,0
KXNHLGAME-25OCT30DETLA-DET,,,,yes,,0
KXNHLGAME-26JAN27LADET-LA,,,,yes,,0
KXNHLGAME-26JAN27LADET-DET,,,,no,,0
KXNHLGAME-26JAN22DETMIN-MIN,nhl-det-min-2026-01-22,2025-12-26T16:31:30.762612Z,no,yes,0.001,0
KXNHLGAME-26JAN22DETMIN-DET,nhl-det-min-2026-01-22,2025-12-26T16:31:30.762612Z,no,no,0.001,1
KXNHLGAME-25OCT09MTLDET-MTL,,,,yes,,0
KXNHLGAME-25OCT09MTLDET-DET,,,,no,,0
KXNHLGAME-26JAN10DETMTL-MTL,nhl-det-mon-2026-01-10,2025-12-14T16:37:47.416838Z,yes,no,0.999,0
KXNHLGAME-26JAN10DETMTL-DET,nhl-det-mon-2026-01-10,2025-12-14T16:37:47.416838Z,yes,yes,0.999,1
KXNHLGAME-25NOV24DETNJ-NJ,nhl-det-nj-2025-11-24,2025-10-28T15:31:17.835075Z,yes,yes,1.0,1
KXNHLGAME-25NOV24DETNJ-DET,nhl-det-nj-2025-11-24,2025-10-28T15:31:17.835075Z,yes,no,1.0,0
KXNHLGAME-25NOV26NSHDET-NSH,,,,yes,,0
KXNHLGAME-25NOV26NSHDET-DET,,,,no,,0
KXNHLGAME-25OCT23DETNYI-NYI,nhl-det-nyi-2025-10-23,2025-10-07T22:12:29.747806Z,yes,yes,1.0,1
KXNHLGAME-25OCT23DETNYI-DET,nhl-det-nyi-2025-10-23,2025-10-07T22:12:29.747806Z,yes,no,1.0,0
KXNHLGAME-25NOV20NYIDET-NYI,,,,yes,,0
KXNHLGAME-25NOV20NYIDET-DET,,,,no,,0
KXNHLGAME-25DEC16NYIDET-NYI,,,,no,,0
KXNHLGAME-25DEC16NYIDET-DET,,,,yes,,0
KXNHLGAME-25NOV07NYRDET-NYR,,,,yes,,0
KXNHLGAME-25NOV07NYRDET-DET,,,,no,,0
KXNHLGAME-25NOV16DETNYR-NYR,nhl-det-nyr-2025-11-16,2025-10-20T15:31:22.411703Z,yes,no,1.0,0
KXNHLGAME-25NOV16DETNYR-DET,nhl-det-nyr-2025-11-16,2025-10-20T15:31:22.411703Z,yes,yes,1.0,1
KXNHLGAME-26JAN05DETOTT-OTT,nhl-det-ott-2026-01-05,2025-12-09T16:36:46.33069Z,yes,no,1.0,0
KXNHLGAME-26JAN05DETOTT-DET,nhl-det-ott-2026-01-05,2025-12-09T16:36:46.33069Z,yes,yes,1.0,1
KXNHLGAME-26JAN18OTTDET-OTT,,,,no,,0
KXNHLGAME-26JAN18OTTDET-DET,,,,yes,,0
KXNHLGAME-25SEP26DETPIT-PIT,nhl-det-pit-2025-09-26,2025-09-20T06:23:04.474341Z,yes,yes,1.0,1
KXNHLGAME-25SEP26DETPIT-DET,nhl-det-pit-2025-09-26,2025-09-20T06:23:04.474341Z,yes,no,1.0,0
KXNHLGAME-25SEP29PITDET-PIT,,,,yes,,0
KXNHLGAME-25SEP29PITDET-DET,,,,no,,0
KXNHLGAME-26JAN01DETPIT-PIT,nhl-det-pit-2026-01-01,2025-12-05T16:31:15.638032Z,yes,yes,1.0,1
KXNHLGAME-26JAN01DETPIT-DET,nhl-det-pit-2026-01-01,2025-12-05T16:31:15.638032Z,yes,no,1.0,0
KXNHLGAME-26JAN03PITDET-PIT,,,,yes,,0
KXNHLGAME-26JAN03PITDET-DET,,,,no,,0
KXNHLGAME-25NOV18SEADET-SEA,,,,no,,0
KXNHLGAME-25NOV18SEADET-DET,,,,yes,,0
KXNHLGAME-25DEC06DETSEA-SEA,,,,no,,0
KXNHLGAME-25DEC06DETSEA-DET,,,,yes,,0
KXNHLGAME-25NOV02DETSJ-SJ,nhl-det-sj-2025-11-02,2025-10-07T22:15:03.867955Z,yes,no,1.0,0
KXNHLGAME-25NOV02DETSJ-DET,nhl-det-sj-2025-11-02,2025-10-07T22:15:03.867955Z,yes,yes,1.0,1
KXNHLGAME-26JAN16SJDET-SJ,,,,no,,0
KXNHLGAME-26JAN16SJDET-DET,,,,yes,,0
KXNHLGAME-25OCT25STLDET-STL,,,,no,,0
KXNHLGAME-25OCT25STLDET-DET,,,,yes,,0
KXNHLGAME-25OCT28DETSTL-STL,nhl-det-stl-2025-10-28,2025-10-07T22:13:56.303979Z,yes,no,1.0,0
KXNHLGAME-25OCT28DETSTL-DET,nhl-det-stl-2025-10-28,2025-10-07T22:13:56.303979Z,yes,yes,1.0,1
KXNHLGAME-25OCT17TBDET-TB,,,,no,,0
KXNHLGAME-25OCT17TBDET-DET,,,,yes,,0
KXNHLGAME-25NOV28TBDET-TB,,,,yes,,0
KXNHLGAME-25NOV28TBDET-DET,,,,no,,0
KXNHLGAME-25OCT02DETTOR-TOR,nhl-det-tor-2025-10-02,2025-10-02T16:31:16.256353Z,yes,no,1.0,0
KXNHLGAME-25OCT02DETTOR-DET,nhl-det-tor-2025-10-02,2025-10-02T16:31:16.256353Z,yes,yes,1.0,1
KXNHLGAME-25OCT04TORDET-TOR,,,,no,,0
KXNHLGAME-25OCT04TORDET-DET,,,,yes,,0
KXNHLGAME-25OCT11TORDET-TOR,,,,no,,0
KXNHLGAME-25OCT11TORDET-DET,,,,yes,,0
KXNHLGAME-25OCT13DETTOR-TOR,nhl-det-tor-2025-10-13,2025-10-07T15:31:22.077Z,yes,no,1.0,0
KXNHLGAME-25OCT13DETTOR-DET,nhl-det-tor-2025-10-13,2025-10-07T15:31:22.077Z,yes,yes,1.0,1
KXNHLGAME-25DEC28TORDET-TOR,,,,no,,0
KXNHLGAME-25DEC28TORDET-DET,,,,yes,,0
KXNHLGAME-26JAN21DETTOR-TOR,nhl-det-tor-2026-01-21,2025-12-25T16:31:22.432013Z,yes,no,0.999,0
KXNHLGAME-26JAN21DETTOR-DET,nhl-det-tor-2026-01-21,2025-12-25T16:31:22.432013Z,yes,yes,0.999,1
KXNHLGAME-25DEC17UTADET-UTA,,,,yes,,0
KXNHLGAME-25DEC17UTADET-DET,,,,no,,0
KXNHLGAME-26FEB04DETUTA-UTA,,,,yes,,0
KXNHLGAME-26FEB04DETUTA-DET,,,,no,,0
KXNHLGAME-25DEC08DETVAN-VAN,,,,no,,0
KXNHLGAME-25DEC08DETVAN-DET,,,,yes,,0
KXNHLGAME-26JAN08VANDET-VAN,,,,no,,0
KXNHLGAME-26JAN08VANDET-DET,,,,yes,,0
KXNHLGAME-25NOV04DETVGK-VGK,,,,yes,,0
KXNHLGAME-25NOV04DETVGK-DET,,,,no,,0
KXNHLGAME-25DEC31WPGDET-WPG,,,,no,,0
KXNHLGAME-25DEC31WPGDET-DET,,,,yes,,0
KXNHLGAME-26JAN24DETWPG-WPG,nhl-det-wpg-2026-01-24,2025-12-28T16:31:25.876523Z,yes,no,0.999,0
KXNHLGAME-26JAN24DETWPG-DET,nhl-det-wpg-2026-01-24,2025-12-28T16:31:25.876523Z,yes,yes,0.999,1
KXNHLGAME-25DEC20DETWSH-WSH,nhl-det-wsh-2025-12-20,2025-11-23T16:31:23.603261Z,yes,no,1.0,0
KXNHLGAME-25DEC20DETWSH-DET,nhl-det-wsh-2025-12-20,2025-11-23T16:31:23.603261Z,yes,yes,1.0,1
KXNHLGAME-25DEC21WSHDET-WSH,,,,no,,0
KXNHLGAME-25DEC21WSHDET-DET,,,,yes,,0
KXNHLGAME-26JAN29WSHDET-WSH,,,,yes,,0
KXNHLGAME-26JAN29WSHDET-DET,,,,no,,0
KXNHLGAME-25JUN04FLAEDM-FLA,,,,no,,0
KXNHLGAME-25JUN04FLAEDM-EDM,,,,yes,,0
KXNHLGAME-25JUN06FLAEDM-FLA,,,,yes,,0
KXNHLGAME-25JUN06FLAEDM-EDM,,,,no,,0
KXNHLGAME-25JUN09EDMFLA-FLA,,,,yes,,0
KXNHLGAME-25JUN09EDMFLA-EDM,,,,no,,0
KXNHLGAME-25JUN12EDMFLA-FLA,,,,no,,0
KXNHLGAME-25JUN12EDMFLA-EDM,,,,yes,,0
KXNHLGAME-25JUN14FLAEDM-FLA,,,,yes,,0
KXNHLGAME-25JUN14FLAEDM-EDM,,,,no,,0
KXNHLGAME-25JUN17EDMFLA-FLA,,,,yes,,0
KXNHLGAME-25JUN17EDMFLA-EDM,,,,no,,0
KXNHLGAME-25NOV22EDMFLA-FLA,nhl-edm-fla-2025-11-22,2025-10-26T15:31:19.474507Z,yes,no,1.0,0
KXNHLGAME-25NOV22EDMFLA-EDM,nhl-edm-fla-2025-11-22,2025-10-26T15:31:19.474507Z,yes,yes,1.0,1
KXNHLGAME-26JAN10LAEDM-LA,,,,yes,,0
KXNHLGAME-26JAN10LAEDM-EDM,,,,no,,0
KXNHLGAME-25APR21EDMLAK-LAK,,,,yes,,0
KXNHLGAME-25APR21EDMLAK-EDM,,,,no,,0
KXNHLGAME-25APR23EDMLAK-LAK,,,,yes,,0
KXNHLGAME-25APR23EDMLAK-EDM,,,,no,,0
KXNHLGAME-25APR25LAKEDM-EDM,,,,yes,,0
KXNHLGAME-25APR25LAKEDM-LAK,,,,no,,0
KXNHLGAME-25APR27LAKEDM-EDM,,,,yes,,0
KXNHLGAME-25APR27LAKEDM-LAK,,,,no,,0
KXNHLGAME-25APR29EDMLAK-LAK,,,,no,,0
KXNHLGAME-25APR29EDMLAK-EDM,,,,yes,,0
KXNHLGAME-25MAY01LAKEDM-LAK,,,,no,,0
KXNHLGAME-25MAY01LAKEDM-EDM,,,,yes,,0
KXNHLGAME-25DEC02MINEDM-MIN,,,,yes,,0
KXNHLGAME-25DEC02MINEDM-EDM,,,,no,,0
KXNHLGAME-25DEC20EDMMIN-MIN,nhl-edm-min-2025-12-20,2025-11-23T16:31:23.086349Z,yes,yes,1.0,1
KXNHLGAME-25DEC20EDMMIN-EDM,nhl-edm-min-2025-12-20,2025-11-23T16:31:23.086349Z,yes,no,1.0,0
KXNHLGAME-26JAN31MINEDM-MIN,,,,yes,,0
KXNHLGAME-26JAN31MINEDM-EDM,,,,no,,0
KXNHLGAME-25OCT23MTLEDM-MTL,,,,no,,0
KXNHLGAME-25OCT23MTLEDM-EDM,,,,yes,,0
KXNHLGAME-25DEC14EDMMTL-MTL,,,,yes,,0
KXNHLGAME-25DEC14EDMMTL-EDM,,,,no,,0
KXNHLGAME-25OCT18EDMNJ-NJ,nhl-edm-nj-2025-10-18,2025-10-07T22:11:06.528084Z,yes,yes,1.0,1
KXNHLGAME-25OCT18EDMNJ-EDM,nhl-edm-nj-2025-10-18,2025-10-07T22:11:06.528084Z,yes,no,1.0,0
KXNHLGAME-26JAN20NJEDM-NJ,,,,yes,,0
KXNHLGAME-26JAN20NJEDM-EDM,,,,no,,0
KXNHLGAME-26JAN06NSHEDM-NSH,,,,no,,0
KXNHLGAME-26JAN06NSHEDM-EDM,,,,yes,,0
KXNHLGAME-26JAN13EDMNSH-NSH,nhl-edm-nsh-2026-01-13,2025-12-17T16:31:27.447009Z,no,yes,0.001,0
KXNHLGAME-26JAN13EDMNSH-EDM,nhl-edm-nsh-2026-01-13,2025-12-17T16:31:27.447009Z,no,no,0.001,1
KXNHLGAME-25OCT16EDMNYI-NYI,nhl-edm-nyi-2025-10-16,2025-10-07T22:10:50.265478Z,yes,yes,1.0,1
KXNHLGAME-25OCT16EDMNYI-EDM,nhl-edm-nyi-2025-10-16,2025-10-07T22:10:50.265478Z,yes,no,1.0,0
KXNHLGAME-26JAN15NYIEDM-NYI,,,,yes,,0
KXNHLGAME-26JAN15NYIEDM-EDM,,,,no,,0
KXNHLGAME-25OCT14EDMNYR-NYR,nhl-edm-nyr-2025-10-14,2025-10-07T22:10:05.066573Z,yes,no,1.0,0
KXNHLGAME-25OCT14EDMNYR-EDM,nhl-edm-nyr-2025-10-14,2025-10-07T22:10:05.066573Z,yes,yes,1.0,1
KXNHLGAME-25OCT30NYREDM-NYR,,,,yes,,0
KXNHLGAME-25OCT30NYREDM-EDM,,,,no,,0
KXNHLGAME-25OCT21EDMOTT-OTT,nhl-edm-ott-2025-10-21,2025-10-07T22:11:48.796328Z,yes,no,1.0,0
KXNHLGAME-25OCT21EDMOTT-EDM,nhl-edm-ott-2025-10-21,2025-10-07T22:11:48.796328Z,yes,yes,1.0,1
KXNHLGAME-25NOV12EDMPHI-PHI,nhl-edm-phi-2025-11-12,2025-10-16T15:32:00.407995Z,yes,no,1.0,0
KXNHLGAME-25NOV12EDMPHI-EDM,nhl-edm-phi-2025-11-12,2025-10-16T15:32:00.407995Z,yes,yes,1.0,1
KXNHLGAME-26JAN03PHIEDM-PHI,,,,yes,,0
KXNHLGAME-26JAN03PHIEDM-EDM,,,,no,,0
KXNHLGAME-25DEC16EDMPIT-PIT,nhl-edm-pit-2025-12-16,2025-11-19T16:31:18.188693Z,yes,no,1.0,0
KXNHLGAME-25DEC16EDMPIT-EDM,nhl-edm-pit-2025-12-16,2025-11-19T16:31:18.188693Z,yes,yes,1.0,1
KXNHLGAME-26JAN22PITEDM-PIT,,,,yes,,0
KXNHLGAME-26JAN22PITEDM-EDM,,,,no,,0
KXNHLGAME-25OCT01EDMSEA-SEA,,,,yes,,0
KXNHLGAME-25OCT01EDMSEA-EDM,,,,no,,0
KXNHLGAME-25OCT25EDMSEA-SEA,nhl-edm-sea-2025-10-25,2025-10-07T22:13:12.160335Z,yes,yes,1.0,1
KXNHLGAME-25OCT25EDMSEA-EDM,nhl-edm-sea-2025-10-25,2025-10-07T22:13:12.160335Z,yes,no,1.0,0
KXNHLGAME-25NOV29EDMSEA-SEA,nhl-edm-sea-2025-11-29,2025-11-03T16:31:20.390245Z,yes,no,1.0,0
KXNHLGAME-25NOV29EDMSEA-EDM,nhl-edm-sea-2025-11-29,2025-11-03T16:31:20.390245Z,yes,yes,1.0,1
KXNHLGAME-25DEC04SEAEDM-SEA,,,,no,,0
KXNHLGAME-25DEC04SEAEDM-EDM,,,,yes,,0
KXNHLGAME-26JAN29SJEDM-SJ,,,,no,,0
KXNHLGAME-26JAN29SJEDM-EDM,,,,yes,,0
KXNHLGAME-25NOV03EDMSTL-STL,nhl-edm-stl-2025-11-03,2025-10-07T22:15:05.805813Z,yes,yes,1.0,1
KXNHLGAME-25NOV03EDMSTL-EDM,nhl-edm-stl-2025-11-03,2025-10-07T22:15:05.805813Z,yes,no,1.0,0
KXNHLGAME-26JAN18STLEDM-STL,,,,no,,0
KXNHLGAME-26JAN18STLEDM-EDM,,,,yes,,0
KXNHLGAME-25NOV20EDMTB-TB,nhl-edm-tb-2025-11-20,2025-10-24T15:31:19.48033Z,yes,yes,1.0,1
KXNHLGAME-25NOV20EDMTB-EDM,nhl-edm-tb-2025-11-20,2025-10-24T15:31:19.48033Z,yes,no,1.0,0
KXNHLGAME-25DEC13EDMTOR-TOR,,,,no,,0
KXNHLGAME-25DEC13EDMTOR-EDM,,,,yes,,0
KXNHLGAME-26FEB03TOREDM-TOR,,,,yes,,0
KXNHLGAME-26FEB03TOREDM-EDM,,,,no,,0
KXNHLGAME-25OCT28UTAEDM-UTA,,,,no,,0
KXNHLGAME-25OCT28UTAEDM-EDM,,,,yes,,0
KXNHLGAME-25SEP28VANEDM-VAN,,,,no,,0
KXNHLGAME-25SEP28VANEDM-EDM,,,,yes,,0
KXNHLGAME-25OCT03EDMVAN-VAN,nhl-edm-van-2025-10-03,2025-10-02T16:31:24.137259Z,yes,yes,1.0,1
KXNHLGAME-25OCT03EDMVAN-EDM,nhl-edm-van-2025-10-03,2025-10-02T16:31:24.137259Z,yes,no,1.0,0
KXNHLGAME-25OCT11VANEDM-VAN,,,,no,,0
KXNHLGAME-25OCT11VANEDM-EDM,,,,yes,,0
KXNHLGAME-25OCT26EDMVAN-VAN,nhl-edm-van-2025-10-26,2025-10-07T22:13:34.107917Z,yes,yes,1.0,1
KXNHLGAME-25OCT26EDMVAN-EDM,nhl-edm-van-2025-10-26,2025-10-07T22:13:34.107917Z,yes,no,1.0,0
KXNHLGAME-26JAN17EDMVAN-VAN,nhl-edm-van-2026-01-17,2025-12-21T16:31:36.595Z,yes,no,0.999,0
KXNHLGAME-26JAN17EDMVAN-EDM,nhl-edm-van-2026-01-17,2025-12-21T16:31:36.595Z,yes,yes,0.999,1
KXNHLGAME-25MAY06EDMVGK-VGK,,,,no,,0
KXNHLGAME-25MAY06EDMVGK-EDM,,,,yes,,0
KXNHLGAME-25MAY08EDMVGK-VGK,,,,no,,0
KXNHLGAME-25MAY08EDMVGK-EDM,,,,yes,,0
KXNHLGAME-25MAY10VGKEDM-VGK,,,,yes,,0
KXNHLGAME-25MAY10VGKEDM-EDM,,,,no,,0
KXNHLGAME-25MAY12VGKEDM-VGK,,,,no,,0
KXNHLGAME-25MAY12VGKEDM-EDM,,,,yes,,0
KXNHLGAME-25MAY14EDMVGK-VGK,,,,no,,0
KXNHLGAME-25MAY14EDMVGK-EDM,,,,yes,,0
KXNHLGAME-25DEC21VGKEDM-VGK,,,,no,,0
KXNHLGAME-25DEC21VGKEDM-EDM,,,,yes,,0
KXNHLGAME-25SEP26WPGEDM-WPG,,,,no,,0
KXNHLGAME-25SEP26WPGEDM-EDM,,,,yes,,0
KXNHLGAME-25DEC06WPGEDM-WPG,,,,no,,0
KXNHLGAME-25DEC06WPGEDM-EDM,,,,yes,,0
KXNHLGAME-25DEC29EDMWPG-WPG,nhl-edm-wpg-2025-12-29,2025-12-02T16:31:22.658829Z,yes,no,1.0,0
KXNHLGAME-25DEC29EDMWPG-EDM,nhl-edm-wpg-2025-12-29,2025-12-02T16:31:22.658829Z,yes,yes,1.0,1
KXNHLGAME-26JAN08EDMWPG-WPG,nhl-edm-wpg-2026-01-08,2025-12-12T16:31:27.888157Z,yes,no,0.999,0
KXNHLGAME-26JAN08EDMWPG-EDM,nhl-edm-wpg-2026-01-08,2025-12-12T16:31:27.888157Z,yes,yes,0.999,1
KXNHLGAME-25NOV19EDMWSH-WSH,nhl-edm-wsh-2025-11-19,2025-10-23T15:31:11.566687Z,yes,yes,1.0,1
KXNHLGAME-25NOV19EDMWSH-EDM,nhl-edm-wsh-2025-11-19,2025-10-23T15:31:11.566687Z,yes,no,1.0,0
KXNHLGAME-26JAN24WSHEDM-WSH,,,,no,,0
KXNHLGAME-26JAN24WSHEDM-EDM,,,,yes,,0
KXNHLGAME-25NOV06FLALA-LA,,,,no,,0
KXNHLGAME-25DEC17LAFLA-LA,,,,no,,0
KXNHLGAME-25NOV06FLALA-FLA,,,,yes,,0
KXNHLGAME-25DEC17LAFLA-FLA,,,,yes,,0
KXNHLGAME-26JAN24FLAMIN-MIN,nhl-fla-min-2026-01-24,2025-12-28T16:31:26.646464Z,yes,no,0.999,0
