,event_ticker,ticker,open_time,close_time,last_price_dollars,result
574,KXNHLGAME-25DEC31NYRWSH,KXNHLGAME-25DEC31NYRWSH-WSH,2025-12-29T01:06:00Z,2025-12-31T20:49:55.230416Z,0.9900,yes
575,KXNHLGAME-25DEC31NYRWSH,KXNHLGAME-25DEC31NYRWSH-NYR,2025-12-29T01:06:00Z,2025-12-31T20:49:55.230416Z,0.0100,no
576,KXNHLGAME-25DEC30NYICHI,KXNHLGAME-25DEC30NYICHI-NYI,2025-12-28T10:06:00Z,2025-12-31T04:55:02.932627Z,0.9900,yes
577,KXNHLGAME-25DEC30NYICHI,KXNHLGAME-25DEC30NYICHI-CHI,2025-12-28T10:06:00Z,2025-12-31T04:55:02.932627Z,0.0100,no
578,KXNHLGAME-25DEC30PHIVAN,KXNHLGAME-25DEC30PHIVAN-VAN,2025-12-28T10:06:00Z,2025-12-31T06:24:49.981075Z,0.0100,no
579,KXNHLGAME-25DEC30PHIVAN,KXNHLGAME-25DEC30PHIVAN-PHI,2025-12-28T10:06:00Z,2025-12-31T06:24:49.981075Z,0.9900,yes
580,KXNHLGAME-25DEC30NJTOR,KXNHLGAME-25DEC30NJTOR-TOR,2025-12-28T07:06:00Z,2025-12-31T03:15:15.634062Z,0.9900,yes
581,KXNHLGAME-25DEC30NJTOR,KXNHLGAME-25DEC30NJTOR-NJ,2025-12-28T07:06:00Z,2025-12-31T03:15:15.634062Z,0.0100,no
582,KXNHLGAME-25DEC30CARPIT,KXNHLGAME-25DEC30CARPIT-PIT,2025-12-28T07:06:00Z,2025-12-31T03:00:12.387828Z,0.9900,yes
583,KXNHLGAME-25DEC30CARPIT,KXNHLGAME-25DEC30CARPIT-CAR,2025-12-28T07:06:00Z,2025-12-31T03:00:12.387828Z,0.0100,no
584,KXNHLGAME-25DEC30MTLFLA,KXNHLGAME-25DEC30MTLFLA-MTL,2025-12-28T07:06:00Z,2025-12-31T03:30:06.032628Z,0.9900,yes
585,KXNHLGAME-25DEC30MTLFLA,KXNHLGAME-25DEC30MTLFLA-FLA,2025-12-28T07:06:00Z,2025-12-31T03:30:06.032628Z,0.0100,no
586,KXNHLGAME-25DEC29VANSEA,KXNHLGAME-25DEC29VANSEA-VAN,2025-12-27T10:06:00Z,2025-12-30T06:24:52.6957Z,0.9900,yes
587,KXNHLGAME-25DEC29VANSEA,KXNHLGAME-25DEC29VANSEA-SEA,2025-12-27T10:06:00Z,2025-12-30T06:24:52.6957Z,0.0100,no
588,KXNHLGAME-25DEC29MINVGK,KXNHLGAME-25DEC29MINVGK-VGK,2025-12-27T10:06:00Z,2025-12-30T05:54:51.139579Z,0.0100,no
589,KXNHLGAME-25DEC29MINVGK,KXNHLGAME-25DEC29MINVGK-MIN,2025-12-27T10:06:00Z,2025-12-30T05:54:51.139579Z,0.9900,yes
590,KXNHLGAME-25DEC29SJANA,KXNHLGAME-25DEC29SJANA-SJ,2025-12-27T10:06:00Z,2025-12-30T06:19:42.895658Z,0.9900,yes
591,KXNHLGAME-25DEC29SJANA,KXNHLGAME-25DEC29SJANA-ANA,2025-12-27T10:06:00Z,2025-12-30T06:19:42.895658Z,0.0100,no
592,KXNHLGAME-25DEC29LACOL,KXNHLGAME-25DEC29LACOL-LA,2025-12-27T07:06:00Z,2025-12-30T05:10:07.818015Z,0.0100,no
593,KXNHLGAME-25DEC29LACOL,KXNHLGAME-25DEC29LACOL-COL,2025-12-27T07:06:00Z,2025-12-30T05:10:07.818015Z,0.9900,yes
594,KXNHLGAME-25DEC29NSHUTA,KXNHLGAME-25DEC29NSHUTA-UTA,2025-12-27T07:06:00Z,2025-12-30T05:20:08.440364Z,0.0100,no
595,KXNHLGAME-25DEC29NSHUTA,KXNHLGAME-25DEC29NSHUTA-NSH,2025-12-27T07:06:00Z,2025-12-30T05:20:08.440364Z,0.9900,yes
596,KXNHLGAME-25DEC29NYRCAR,KXNHLGAME-25DEC29NYRCAR-NYR,2025-12-27T07:06:00Z,2025-12-30T03:30:30.345564Z,0.0100,no
597,KXNHLGAME-25DEC29NYRCAR,KXNHLGAME-25DEC29NYRCAR-CAR,2025-12-27T07:06:00Z,2025-12-30T03:30:30.345564Z,0.9900,yes
598,KXNHLGAME-25DEC29CBJOTT,KXNHLGAME-25DEC29CBJOTT-OTT,2025-12-27T07:06:00Z,2025-12-30T03:35:07.530141Z,0.0100,no
599,KXNHLGAME-25DEC29CBJOTT,KXNHLGAME-25DEC29CBJOTT-CBJ,2025-12-27T07:06:00Z,2025-12-30T03:35:07.530141Z,0.9900,yes
600,KXNHLGAME-25DEC29BOSCGY,KXNHLGAME-25DEC29BOSCGY-CGY,2025-12-27T07:06:00Z,2025-12-30T05:15:14.865519Z,0.9900,yes
601,KXNHLGAME-25DEC29BOSCGY,KXNHLGAME-25DEC29BOSCGY-BOS,2025-12-27T07:06:00Z,2025-12-30T05:15:14.865519Z,0.0100,no
602,KXNHLGAME-25DEC29EDMWPG,KXNHLGAME-25DEC29EDMWPG-WPG,2025-12-27T07:06:00Z,2025-12-30T03:40:48.542222Z,0.0100,no
603,KXNHLGAME-25DEC29EDMWPG,KXNHLGAME-25DEC29EDMWPG-EDM,2025-12-27T07:06:00Z,2025-12-30T03:40:48.542222Z,0.9900,yes
604,KXNHLGAME-25DEC29WSHFLA,KXNHLGAME-25DEC29WSHFLA-WSH,2025-12-27T07:06:00Z,2025-12-30T03:15:32.700686Z,0.0100,no
605,KXNHLGAME-25DEC29WSHFLA,KXNHLGAME-25DEC29WSHFLA-FLA,2025-12-27T07:06:00Z,2025-12-30T03:15:32.700686Z,0.9900,yes
606,KXNHLGAME-25DEC29BUFSTL,KXNHLGAME-25DEC29BUFSTL-STL,2025-12-27T07:06:00Z,2025-12-30T04:14:53.716538Z,0.0100,no
607,KXNHLGAME-25DEC29BUFSTL,KXNHLGAME-25DEC29BUFSTL-BUF,2025-12-27T07:06:00Z,2025-12-30T04:14:53.716538Z,0.9900,yes
608,KXNHLGAME-25DEC28PHISEA,KXNHLGAME-25DEC28PHISEA-SEA,2025-12-26T07:06:00Z,2025-12-29T04:09:43.435172Z,0.9900,yes
609,KXNHLGAME-25DEC28PHISEA,KXNHLGAME-25DEC28PHISEA-PHI,2025-12-26T07:06:00Z,2025-12-29T04:09:43.435172Z,0.0100,no
610,KXNHLGAME-25DEC28PITCHI,KXNHLGAME-25DEC28PITCHI-PIT,2025-12-26T07:05:00Z,2025-12-29T03:10:21.752057Z,0.9900,yes
611,KXNHLGAME-25DEC28PITCHI,KXNHLGAME-25DEC28PITCHI-CHI,2025-12-26T07:05:00Z,2025-12-29T03:10:21.752057Z,0.0100,no
612,KXNHLGAME-25DEC28TORDET,KXNHLGAME-25DEC28TORDET-TOR,2025-12-26T07:05:00Z,2025-12-29T03:29:45.273126Z,0.0100,no
613,KXNHLGAME-25DEC28TORDET,KXNHLGAME-25DEC28TORDET-DET,2025-12-26T07:05:00Z,2025-12-29T03:29:45.273126Z,0.9900,yes
614,KXNHLGAME-25DEC28NYICBJ,KXNHLGAME-25DEC28NYICBJ-NYI,2025-12-26T04:05:00Z,2025-12-29T01:10:32.978711Z,0.0100,no
615,KXNHLGAME-25DEC28NYICBJ,KXNHLGAME-25DEC28NYICBJ-CBJ,2025-12-26T04:05:00Z,2025-12-29T01:10:32.978711Z,0.9900,yes
616,KXNHLGAME-25DEC28MTLTB,KXNHLGAME-25DEC28MTLTB-TB,2025-12-26T04:05:00Z,2025-12-29T01:24:34.34289Z,0.9900,yes
617,KXNHLGAME-25DEC28MTLTB,KXNHLGAME-25DEC28MTLTB-MTL,2025-12-26T04:05:00Z,2025-12-29T01:24:34.34289Z,0.0100,no
618,KXNHLGAME-25DEC27EDMCGY,KXNHLGAME-25DEC27EDMCGY-EDM,2025-12-25T10:05:00Z,2025-12-28T06:10:33.670898Z,0.0100,no
619,KXNHLGAME-25DEC27EDMCGY,KXNHLGAME-25DEC27EDMCGY-CGY,2025-12-25T10:05:00Z,2025-12-28T06:10:33.670898Z,0.9900,yes
620,KXNHLGAME-25DEC27COLVGK,KXNHLGAME-25DEC27COLVGK-VGK,2025-12-25T10:05:00Z,2025-12-28T06:30:24.402656Z,0.0100,no
621,KXNHLGAME-25DEC27COLVGK,KXNHLGAME-25DEC27COLVGK-COL,2025-12-25T10:05:00Z,2025-12-28T06:30:24.402656Z,0.9900,yes
622,KXNHLGAME-25DEC27SJVAN,KXNHLGAME-25DEC27SJVAN-VAN,2025-12-25T10:05:00Z,2025-12-28T06:19:47.433432Z,0.0100,no
623,KXNHLGAME-25DEC27SJVAN,KXNHLGAME-25DEC27SJVAN-SJ,2025-12-25T10:05:00Z,2025-12-28T06:19:47.433432Z,0.9900,yes
624,KXNHLGAME-25DEC27ANALA,KXNHLGAME-25DEC27ANALA-LA,2025-12-25T07:05:00Z,2025-12-28T05:09:54.393639Z,0.9900,yes
625,KXNHLGAME-25DEC27ANALA,KXNHLGAME-25DEC27ANALA-ANA,2025-12-25T07:05:00Z,2025-12-28T05:09:54.393639Z,0.0100,no
626,KXNHLGAME-25DEC27CHIDAL,KXNHLGAME-25DEC27CHIDAL-DAL,2025-12-25T07:05:00Z,2025-12-28T04:20:08.291774Z,0.0100,no
627,KXNHLGAME-25DEC27CHIDAL,KXNHLGAME-25DEC27CHIDAL-CHI,2025-12-25T07:05:00Z,2025-12-28T04:20:08.291774Z,0.9900,yes
628,KXNHLGAME-25DEC27NSHSTL,KXNHLGAME-25DEC27NSHSTL-STL,2025-12-25T07:05:00Z,2025-12-28T04:25:41.473279Z,0.9900,yes
629,KXNHLGAME-25DEC27NSHSTL,KXNHLGAME-25DEC27NSHSTL-NSH,2025-12-25T07:05:00Z,2025-12-28T04:25:41.473279Z,0.0100,no
630,KXNHLGAME-25DEC27BOSBUF,KXNHLGAME-25DEC27BOSBUF-BUF,2025-12-25T07:05:00Z,2025-12-28T02:50:55.842856Z,0.9900,yes
631,KXNHLGAME-25DEC27BOSBUF,KXNHLGAME-25DEC27BOSBUF-BOS,2025-12-25T07:05:00Z,2025-12-28T02:50:55.842856Z,0.0100,no
632,KXNHLGAME-25DEC27MINWPG,KXNHLGAME-25DEC27MINWPG-WPG,2025-12-25T07:05:00Z,2025-12-28T03:26:14.181316Z,0.0100,no
633,KXNHLGAME-25DEC27MINWPG,KXNHLGAME-25DEC27MINWPG-MIN,2025-12-25T07:05:00Z,2025-12-28T03:26:14.181316Z,0.9900,yes
634,KXNHLGAME-25DEC27TBFLA,KXNHLGAME-25DEC27TBFLA-TB,2025-12-25T07:05:00Z,2025-12-28T04:25:41.245718Z,0.9900,yes
635,KXNHLGAME-25DEC27TBFLA,KXNHLGAME-25DEC27TBFLA-FLA,2025-12-25T07:05:00Z,2025-12-28T04:25:41.245718Z,0.0100,no
636,KXNHLGAME-25DEC27DETCAR,KXNHLGAME-25DEC27DETCAR-DET,2025-12-25T07:05:00Z,2025-12-28T03:00:57.577832Z,0.0100,no
637,KXNHLGAME-25DEC27DETCAR,KXNHLGAME-25DEC27DETCAR-CAR,2025-12-25T07:05:00Z,2025-12-28T03:00:57.577832Z,0.9900,yes
638,KXNHLGAME-25DEC27OTTTOR,KXNHLGAME-25DEC27OTTTOR-TOR,2025-12-25T07:05:00Z,2025-12-28T03:15:37.149426Z,0.9900,yes
639,KXNHLGAME-25DEC27OTTTOR,KXNHLGAME-25DEC27OTTTOR-OTT,2025-12-25T07:05:00Z,2025-12-28T03:15:37.149426Z,0.0100,no
640,KXNHLGAME-25DEC27WSHNJ,KXNHLGAME-25DEC27WSHNJ-WSH,2025-12-25T07:05:00Z,2025-12-28T03:10:46.349102Z,0.9900,yes
641,KXNHLGAME-25DEC27WSHNJ,KXNHLGAME-25DEC27WSHNJ-NJ,2025-12-25T07:05:00Z,2025-12-28T03:10:46.349102Z,0.0100,no
642,KXNHLGAME-25DEC27NYRNYI,KXNHLGAME-25DEC27NYRNYI-NYR,2025-12-25T04:05:00Z,2025-12-28T02:30:37.908993Z,0.0100,no
643,KXNHLGAME-25DEC27NYRNYI,KXNHLGAME-25DEC27NYRNYI-NYI,2025-12-25T04:05:00Z,2025-12-28T02:30:37.908993Z,0.9900,yes
644,KXNHLGAME-25DEC23SEALA,KXNHLGAME-25DEC23SEALA-SEA,2025-12-21T10:06:00Z,2025-12-24T06:19:44.426218Z,0.9900,yes
645,KXNHLGAME-25DEC23SEALA,KXNHLGAME-25DEC23SEALA-LA,2025-12-21T10:06:00Z,2025-12-24T06:19:44.426218Z,0.0100,no
646,KXNHLGAME-25DEC23SJVGK,KXNHLGAME-25DEC23SJVGK-VGK,2025-12-21T10:06:00Z,2025-12-24T06:04:55.664976Z,0.9900,yes
647,KXNHLGAME-25DEC23SJVGK,KXNHLGAME-25DEC23SJVGK-SJ,2025-12-21T10:06:00Z,2025-12-24T06:04:55.664976Z,0.0100,no
648,KXNHLGAME-25DEC23PHICHI,KXNHLGAME-25DEC23PHICHI-PHI,2025-12-21T07:06:00Z,2025-12-24T05:19:48.591823Z,0.9900,yes
649,KXNHLGAME-25DEC23PHICHI,KXNHLGAME-25DEC23PHICHI-CHI,2025-12-21T07:06:00Z,2025-12-24T05:19:48.591823Z,0.0100,no
650,KXNHLGAME-25DEC23UTACOL,KXNHLGAME-25DEC23UTACOL-UTA,2025-12-21T07:06:00Z,2025-12-24T05:10:05.690075Z,0.0100,no
651,KXNHLGAME-25DEC23UTACOL,KXNHLGAME-25DEC23UTACOL-COL,2025-12-21T07:06:00Z,2025-12-24T05:10:05.690075Z,0.9900,yes
652,KXNHLGAME-25DEC23CGYEDM,KXNHLGAME-25DEC23CGYEDM-EDM,2025-12-21T07:06:00Z,2025-12-24T05:14:55.479255Z,0.9900,yes
653,KXNHLGAME-25DEC23CGYEDM,KXNHLGAME-25DEC23CGYEDM-CGY,2025-12-21T07:06:00Z,2025-12-24T05:14:55.479255Z,0.0100,no
654,KXNHLGAME-25DEC23BUFOTT,KXNHLGAME-25DEC23BUFOTT-OTT,2025-12-21T07:06:00Z,2025-12-24T03:30:13.293618Z,0.0100,no
655,KXNHLGAME-25DEC23BUFOTT,KXNHLGAME-25DEC23BUFOTT-BUF,2025-12-21T07:06:00Z,2025-12-24T03:30:13.293618Z,0.9900,yes
656,KXNHLGAME-25DEC23NSHMIN,KXNHLGAME-25DEC23NSHMIN-NSH,2025-12-21T07:06:00Z,2025-12-24T04:15:24.437881Z,0.9900,yes
657,KXNHLGAME-25DEC23NSHMIN,KXNHLGAME-25DEC23NSHMIN-MIN,2025-12-21T07:06:00Z,2025-12-24T04:15:24.437881Z,0.0100,no
658,KXNHLGAME-25DEC23FLACAR,KXNHLGAME-25DEC23FLACAR-FLA,2025-12-21T07:06:00Z,2025-12-24T03:25:24.329358Z,0.9900,yes
659,KXNHLGAME-25DEC23FLACAR,KXNHLGAME-25DEC23FLACAR-CAR,2025-12-21T07:06:00Z,2025-12-24T03:25:24.329358Z,0.0100,no
660,KXNHLGAME-25DEC23NJNYI,KXNHLGAME-25DEC23NJNYI-NYI,2025-12-21T07:06:00Z,2025-12-24T03:30:12.924237Z,0.9900,yes
661,KXNHLGAME-25DEC23NJNYI,KXNHLGAME-25DEC23NJNYI-NJ,2025-12-21T07:06:00Z,2025-12-24T03:30:12.924237Z,0.0100,no
662,KXNHLGAME-25DEC23NYRWSH,KXNHLGAME-25DEC23NYRWSH-WSH,2025-12-21T07:06:00Z,2025-12-24T03:30:05.487774Z,0.0100,no
663,KXNHLGAME-25DEC23NYRWSH,KXNHLGAME-25DEC23NYRWSH-NYR,2025-12-21T07:06:00Z,2025-12-24T03:30:05.487774Z,0.9900,yes
664,KXNHLGAME-25DEC23MTLBOS,KXNHLGAME-25DEC23MTLBOS-MTL,2025-12-21T07:06:00Z,2025-12-24T04:20:01.532Z,0.9900,yes
665,KXNHLGAME-25DEC23MTLBOS,KXNHLGAME-25DEC23MTLBOS-BOS,2025-12-21T07:06:00Z,2025-12-24T04:20:01.532Z,0.0100,no
666,KXNHLGAME-25DEC23DALDET,KXNHLGAME-25DEC23DALDET-DET,2025-12-21T07:06:00Z,2025-12-24T03:05:14.115669Z,0.9900,yes
667,KXNHLGAME-25DEC23DALDET,KXNHLGAME-25DEC23DALDET-DAL,2025-12-21T07:06:00Z,2025-12-24T03:05:14.115669Z,0.0100,no
668,KXNHLGAME-25DEC23PITTOR,KXNHLGAME-25DEC23PITTOR-TOR,2025-12-21T04:06:00Z,2025-12-24T00:20:30.820261Z,0.9900,yes
669,KXNHLGAME-25DEC23PITTOR,KXNHLGAME-25DEC23PITTOR-PIT,2025-12-21T04:06:00Z,2025-12-24T00:20:30.820261Z,0.0100,no
670,KXNHLGAME-25DEC22CBJLA,KXNHLGAME-25DEC22CBJLA-LA,2025-12-20T10:06:00Z,2025-12-23T06:34:50.197938Z,0.0100,no
671,KXNHLGAME-25DEC22CBJLA,KXNHLGAME-25DEC22CBJLA-CBJ,2025-12-20T10:06:00Z,2025-12-23T06:34:50.197938Z,0.9900,yes
672,KXNHLGAME-25DEC22SEAANA,KXNHLGAME-25DEC22SEAANA-SEA,2025-12-20T10:06:00Z,2025-12-23T06:34:49.877341Z,0.9900,yes
673,KXNHLGAME-25DEC22SEAANA,KXNHLGAME-25DEC22SEAANA-ANA,2025-12-20T10:06:00Z,2025-12-23T06:34:49.877341Z,0.0100,no
674,KXNHLGAME-25DEC22VANPHI,KXNHLGAME-25DEC22VANPHI-VAN,2025-12-20T07:06:00Z,2025-12-23T03:40:19.885539Z,0.0100,no
675,KXNHLGAME-25DEC22VANPHI,KXNHLGAME-25DEC22VANPHI-PHI,2025-12-20T07:06:00Z,2025-12-23T03:40:19.885539Z,0.9900,yes
676,KXNHLGAME-25DEC22STLTB,KXNHLGAME-25DEC22STLTB-TB,2025-12-20T07:06:00Z,2025-12-23T03:15:15.891641Z,0.9900,yes
677,KXNHLGAME-25DEC22STLTB,KXNHLGAME-25DEC22STLTB-STL,2025-12-20T07:06:00Z,2025-12-23T03:15:15.891641Z,0.0100,no
678,KXNHLGAME-25DEC21WPGUTA,KXNHLGAME-25DEC21WPGUTA-WPG,2025-12-19T07:06:00Z,2025-12-22T03:54:38.805014Z,0.0100,no
679,KXNHLGAME-25DEC21WPGUTA,KXNHLGAME-25DEC21WPGUTA-UTA,2025-12-19T07:06:00Z,2025-12-22T03:54:38.805014Z,0.9900,yes
680,KXNHLGAME-25DEC21TORDAL,KXNHLGAME-25DEC21TORDAL-TOR,2025-12-19T07:06:00Z,2025-12-22T03:50:05.121112Z,0.0100,no
681,KXNHLGAME-25DEC21TORDAL,KXNHLGAME-25DEC21TORDAL-DAL,2025-12-19T07:06:00Z,2025-12-22T03:50:05.121112Z,0.9900,yes
682,KXNHLGAME-25DEC21VGKEDM,KXNHLGAME-25DEC21VGKEDM-VGK,2025-12-19T07:06:00Z,2025-12-22T04:30:03.959385Z,0.0100,no
683,KXNHLGAME-25DEC21VGKEDM,KXNHLGAME-25DEC21VGKEDM-EDM,2025-12-19T07:06:00Z,2025-12-22T04:30:03.959385Z,0.9900,yes
684,KXNHLGAME-25DEC21MTLPIT,KXNHLGAME-25DEC21MTLPIT-PIT,2025-12-19T07:06:00Z,2025-12-22T03:54:39.153681Z,0.9900,yes
685,KXNHLGAME-25DEC21MTLPIT,KXNHLGAME-25DEC21MTLPIT-MTL,2025-12-19T07:06:00Z,2025-12-22T03:54:39.153681Z,0.0100,no
686,KXNHLGAME-25DEC21BUFNJ,KXNHLGAME-25DEC21BUFNJ-NJ,2025-12-19T07:06:00Z,2025-12-22T05:34:49.197395Z,0.0100,no
687,KXNHLGAME-25DEC21BUFNJ,KXNHLGAME-25DEC21BUFNJ-BUF,2025-12-19T07:06:00Z,2025-12-22T05:34:49.197395Z,0.9900,yes
688,KXNHLGAME-25DEC21NYRNSH,KXNHLGAME-25DEC21NYRNSH-NYR,2025-12-19T07:06:00Z,2025-12-22T03:40:04.473185Z,0.0100,no
689,KXNHLGAME-25DEC21NYRNSH,KXNHLGAME-25DEC21NYRNSH-NSH,2025-12-19T07:06:00Z,2025-12-22T03:40:04.473185Z,0.9900,yes
690,KXNHLGAME-25DEC21OTTBOS,KXNHLGAME-25DEC21OTTBOS-OTT,2025-12-19T07:06:00Z,2025-12-22T04:30:04.178584Z,0.9900,yes
691,KXNHLGAME-25DEC21OTTBOS,KXNHLGAME-25DEC21OTTBOS-BOS,2025-12-19T07:06:00Z,2025-12-22T04:30:04.178584Z,0.0100,no
692,KXNHLGAME-25DEC21COLMIN,KXNHLGAME-25DEC21COLMIN-MIN,2025-12-19T04:06:00Z,2025-12-22T02:35:09.17456Z,0.0100,no
693,KXNHLGAME-25DEC21COLMIN,KXNHLGAME-25DEC21COLMIN-COL,2025-12-19T04:06:00Z,2025-12-22T02:35:09.17456Z,0.9900,yes
694,KXNHLGAME-25DEC21WSHDET,KXNHLGAME-25DEC21WSHDET-WSH,2025-12-19T01:06:00Z,2025-12-21T21:35:30.723961Z,0.0100,no
695,KXNHLGAME-25DEC21WSHDET,KXNHLGAME-25DEC21WSHDET-DET,2025-12-19T01:06:00Z,2025-12-21T21:35:30.723961Z,0.9900,yes
696,KXNHLGAME-25DEC20SEASJ,KXNHLGAME-25DEC20SEASJ-SJ,2025-12-18T10:06:00Z,2025-12-21T06:00:22.555008Z,0.0100,no
697,KXNHLGAME-25DEC20SEASJ,KXNHLGAME-25DEC20SEASJ-SEA,2025-12-18T10:06:00Z,2025-12-21T06:00:22.555008Z,0.9900,yes
698,KXNHLGAME-25DEC20VGKCGY,KXNHLGAME-25DEC20VGKCGY-VGK,2025-12-18T10:06:00Z,2025-12-21T06:19:59.621219Z,0.0100,no
699,KXNHLGAME-25DEC20VGKCGY,KXNHLGAME-25DEC20VGKCGY-CGY,2025-12-18T10:06:00Z,2025-12-21T06:19:59.621219Z,0.9900,yes
700,KXNHLGAME-25DEC20CBJANA,KXNHLGAME-25DEC20CBJANA-CBJ,2025-12-18T10:06:00Z,2025-12-21T06:19:59.617273Z,0.0100,no
701,KXNHLGAME-25DEC20CBJANA,KXNHLGAME-25DEC20CBJANA-ANA,2025-12-18T10:06:00Z,2025-12-21T06:19:59.617273Z,0.9900,yes
702,KXNHLGAME-25DEC20PITMTL,KXNHLGAME-25DEC20PITMTL-PIT,2025-12-18T07:06:00Z,2025-12-21T03:01:13.764162Z,0.0100,no
703,KXNHLGAME-25DEC20PITMTL,KXNHLGAME-25DEC20PITMTL-MTL,2025-12-18T07:06:00Z,2025-12-21T03:01:13.764162Z,0.9900,yes
704,KXNHLGAME-25DEC20VANBOS,KXNHLGAME-25DEC20VANBOS-VAN,2025-12-18T07:06:00Z,2025-12-21T03:30:01.413711Z,0.9900,yes
705,KXNHLGAME-25DEC20VANBOS,KXNHLGAME-25DEC20VANBOS-BOS,2025-12-18T07:06:00Z,2025-12-21T03:30:01.413711Z,0.0100,no
706,KXNHLGAME-25DEC20CARTB,KXNHLGAME-25DEC20CARTB-TB,2025-12-18T07:06:00Z,2025-12-21T03:15:07.916647Z,0.9900,yes
707,KXNHLGAME-25DEC20CARTB,KXNHLGAME-25DEC20CARTB-CAR,2025-12-18T07:06:00Z,2025-12-21T03:15:07.916647Z,0.0100,no
708,KXNHLGAME-25DEC20TORNSH,KXNHLGAME-25DEC20TORNSH-TOR,2025-12-18T07:06:00Z,2025-12-21T03:05:10.49097Z,0.0100,no
709,KXNHLGAME-25DEC20TORNSH,KXNHLGAME-25DEC20TORNSH-NSH,2025-12-18T07:06:00Z,2025-12-21T03:05:10.49097Z,0.9900,yes
710,KXNHLGAME-25DEC20STLFLA,KXNHLGAME-25DEC20STLFLA-STL,2025-12-18T04:06:00Z,2025-12-21T02:20:09.875339Z,0.9900,yes
711,KXNHLGAME-25DEC20STLFLA,KXNHLGAME-25DEC20STLFLA-FLA,2025-12-18T04:06:00Z,2025-12-21T02:20:09.875339Z,0.0100,no
712,KXNHLGAME-25DEC20NYIBUF,KXNHLGAME-25DEC20NYIBUF-NYI,2025-12-18T04:06:00Z,2025-12-21T01:30:36.94729Z,0.0100,no
713,KXNHLGAME-25DEC20NYIBUF,KXNHLGAME-25DEC20NYIBUF-BUF,2025-12-18T04:06:00Z,2025-12-21T01:30:36.94729Z,0.9900,yes
714,KXNHLGAME-25DEC20PHINYR,KXNHLGAME-25DEC20PHINYR-PHI,2025-12-18T01:06:00Z,2025-12-20T20:50:10.432155Z,0.0100,no
715,KXNHLGAME-25DEC20PHINYR,KXNHLGAME-25DEC20PHINYR-NYR,2025-12-18T01:06:00Z,2025-12-20T20:50:10.432155Z,0.9900,yes
716,KXNHLGAME-25DEC20CHIOTT,KXNHLGAME-25DEC20CHIOTT-OTT,2025-12-18T01:06:00Z,2025-12-21T00:00:41.747496Z,0.9900,yes
717,KXNHLGAME-25DEC20CHIOTT,KXNHLGAME-25DEC20CHIOTT-CHI,2025-12-18T01:06:00Z,2025-12-21T00:00:41.747496Z,0.0100,no
718,KXNHLGAME-25DEC20DETWSH,KXNHLGAME-25DEC20DETWSH-WSH,2025-12-18T01:06:00Z,2025-12-20T20:50:10.861823Z,0.0100,no
719,KXNHLGAME-25DEC20DETWSH,KXNHLGAME-25DEC20DETWSH-DET,2025-12-18T01:06:00Z,2025-12-20T20:50:10.861823Z,0.9900,yes
720,KXNHLGAME-25DEC20EDMMIN,KXNHLGAME-25DEC20EDMMIN-MIN,2025-12-18T01:06:00Z,2025-12-20T23:10:43.840418Z,0.9900,yes
721,KXNHLGAME-25DEC20EDMMIN,KXNHLGAME-25DEC20EDMMIN-EDM,2025-12-18T01:06:00Z,2025-12-20T23:10:43.840418Z,0.0100,no
722,KXNHLGAME-25DEC19DALANA,KXNHLGAME-25DEC19DALANA-DAL,2025-12-17T10:06:00Z,2025-12-20T07:10:04.609427Z,0.9900,yes
723,KXNHLGAME-25DEC19DALANA,KXNHLGAME-25DEC19DALANA-ANA,2025-12-17T10:06:00Z,2025-12-20T07:10:04.609427Z,0.0100,no
724,KXNHLGAME-25DEC19WPGCOL,KXNHLGAME-25DEC19WPGCOL-WPG,2025-12-17T07:06:00Z,2025-12-20T05:00:28.452601Z,0.0100,no
725,KXNHLGAME-25DEC19WPGCOL,KXNHLGAME-25DEC19WPGCOL-COL,2025-12-17T07:06:00Z,2025-12-20T05:00:28.452601Z,0.9900,yes
726,KXNHLGAME-25DEC19NJUTA,KXNHLGAME-25DEC19NJUTA-UTA,2025-12-17T07:06:00Z,2025-12-20T05:09:58.082953Z,0.0100,no
727,KXNHLGAME-25DEC19NJUTA,KXNHLGAME-25DEC19NJUTA-NJ,2025-12-17T07:06:00Z,2025-12-20T05:09:58.082953Z,0.9900,yes
728,KXNHLGAME-25DEC19VANNYI,KXNHLGAME-25DEC19VANNYI-VAN,2025-12-17T07:06:00Z,2025-12-20T03:20:20.821272Z,0.9900,yes
729,KXNHLGAME-25DEC19VANNYI,KXNHLGAME-25DEC19VANNYI-NYI,2025-12-17T07:06:00Z,2025-12-20T03:20:20.821272Z,0.0100,no
730,KXNHLGAME-25DEC19CARFLA,KXNHLGAME-25DEC19CARFLA-FLA,2025-12-17T07:06:00Z,2025-12-20T03:55:00.351659Z,0.9900,yes
731,KXNHLGAME-25DEC19CARFLA,KXNHLGAME-25DEC19CARFLA-CAR,2025-12-17T07:06:00Z,2025-12-20T03:55:00.351659Z,0.0100,no
732,KXNHLGAME-25DEC18DALSJ,KXNHLGAME-25DEC18DALSJ-SJ,2025-12-16T10:06:00Z,2025-12-19T06:14:47.97432Z,0.0100,no
733,KXNHLGAME-25DEC18DALSJ,KXNHLGAME-25DEC18DALSJ-DAL,2025-12-16T10:06:00Z,2025-12-19T06:14:47.97432Z,0.9900,yes
